property_id,property_name,rating,price,area,area_with_type,configuration,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,society,address,nearby_location,link
,N/A,N/A,"₹6.6 Cr
₹34,447 /sqft",1915,"1,915 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Plot available for sale at sector 100 , one of premium sector in noida Size 178 sq meter corner plot",N/A,N/A,N/A,N/A
J88119628,"4 BHK Flat in Sector 43, Noida",N/A,"₹4.5 Cr
₹19,920 /sqft",2259,"2,259 sqft",4 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"Godrej woods, sector 43, noida offers a rare forest-Themed luxury lifestyle with over 500+ trees, making it one of the greenest residential developments in central noida. Strategically located near no",N/A,Godrej Woods,"Highlights :
Golf course within 250m
Amity school within 500m
+2",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-woods-sector-43-noida-2259-sq-ft-spid-J88119628
,"4 BHK Flat in Sector 43, Noida",N/A,"₹4.5 Cr
₹19,920 /sqft",2259,"2,259 sqft",4 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"Godrej woods, sector 43, noida offers a rare forest-Themed luxury lifestyle with over 500+ trees, making it one of the greenest residential developments in central noida. Strategically located near no",N/A,Godrej Woods,"Highlights :
Golf course within 250m
Amity school within 500m
+2",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-woods-sector-43-noida-2259-sq-ft-spid-J88119628
AI_LISTING,"4 BHK Flat in Sector 43, Noida",N/A,"₹4.5 Cr
₹19,920 /sqft",2259,"2,259 sqft",4 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"Godrej woods, sector 43, noida offers a rare forest-Themed luxury lifestyle with over 500+ trees, making it one of the greenest residential developments in central noida. Strategically located near no",N/A,Godrej Woods,"Highlights :
Golf course within 250m
Amity school within 500m
+2",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-woods-sector-43-noida-2259-sq-ft-spid-J88119628
,"4 BHK Flat in Sector 43, Noida",N/A,"₹4.5 Cr
₹19,920 /sqft",2259,"2,259 sqft",4 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"Godrej woods, sector 43, noida offers a rare forest-Themed luxury lifestyle with over 500+ trees, making it one of the greenest residential developments in central noida. Strategically located near no",N/A,Godrej Woods,"Highlights :
Golf course within 250m
Amity school within 500m
+2",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-woods-sector-43-noida-2259-sq-ft-spid-J88119628
,"4 BHK Flat in Sector 43, Noida",N/A,N/A,N/A,N/A,4 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Godrej Woods,N/A,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-woods-sector-43-noida-2259-sq-ft-spid-J88119628
,"4 BHK Flat in Sector 43, Noida",N/A,N/A,N/A,N/A,4 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Godrej Woods,N/A,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-woods-sector-43-noida-2259-sq-ft-spid-J88119628
,N/A,N/A,"₹4.5 Cr
₹19,920 /sqft",2259,"2,259 sqft",4 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
Golf course within 250m
Amity school within 500m
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
Golf course within 250m
Amity school within 500m
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,4 bhk,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Godrej woods, sector 43, noida offers a rare forest-Themed luxury lifestyle with over 500+ trees, making it one of the greenest residential developments in central noida. Strategically located near no",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
G87705646,"2 BHK Flat in Sector 75, Noida",N/A,"₹1.25 Cr
₹20,798 /sqft",1040,"1,040 sqft",2 BHK,7th floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"Check out this 2 bhk apartment for sale in maxblis white house, a popular residential project that houses in-Demand flats in sector 75 noida. This residential flat is east-Facing direction. Containing",N/A,Maxblis White House,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1040-sq-ft-spid-G87705646
,"2 BHK Flat in Sector 75, Noida",N/A,"₹1.25 Cr
₹20,798 /sqft",1040,"1,040 sqft",2 BHK,7th floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"Check out this 2 bhk apartment for sale in maxblis white house, a popular residential project that houses in-Demand flats in sector 75 noida. This residential flat is east-Facing direction. Containing",N/A,Maxblis White House,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1040-sq-ft-spid-G87705646
AI_LISTING,"2 BHK Flat in Sector 75, Noida",N/A,"₹1.25 Cr
₹20,798 /sqft",1040,"1,040 sqft",2 BHK,7th floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"Check out this 2 bhk apartment for sale in maxblis white house, a popular residential project that houses in-Demand flats in sector 75 noida. This residential flat is east-Facing direction. Containing",N/A,Maxblis White House,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1040-sq-ft-spid-G87705646
,"2 BHK Flat in Sector 75, Noida",N/A,"₹1.25 Cr
₹20,798 /sqft",1040,"1,040 sqft",2 BHK,7th floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"Check out this 2 bhk apartment for sale in maxblis white house, a popular residential project that houses in-Demand flats in sector 75 noida. This residential flat is east-Facing direction. Containing",N/A,Maxblis White House,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1040-sq-ft-spid-G87705646
,"2 BHK Flat in Sector 75, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Maxblis White House,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1040-sq-ft-spid-G87705646
,"2 BHK Flat in Sector 75, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Maxblis White House,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1040-sq-ft-spid-G87705646
,N/A,N/A,"₹1.25 Cr
₹20,798 /sqft",1040,"1,040 sqft",2 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,1040,1040 sq.Ft,2 bhk,7th floor,N/A,N/A,N/A,3 balcon,N/A,N/A,"Check out this 2 bhk apartment for sale in maxblis white house, a popular residential project that houses in-Demand flats in sector 75 noida. This residential flat is east-Facing direction. Containing",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
I88334812,"1 Bedroom Farm house in Sector 135, Noida",N/A,"₹1.5 Cr
₹430 /sqft",34847,"34,847 sqft",1 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,Farm house land available for sale in sector 135 noida. Available at price of rs 1.5 crores. It has plot area of 2 bigha. It is a freehold property,N/A,"Sector 135, Noida","Highlights :
Newly Constructed",https://www.99acres.com/1-bhk-bedroom-farm-house-for-sale-in-sector-135-noida-34848-sq-ft-spid-I88334812
,"1 Bedroom Farm house in Sector 135, Noida",N/A,"₹1.5 Cr
₹430 /sqft",34847,"34,847 sqft",1 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,Farm house land available for sale in sector 135 noida. Available at price of rs 1.5 crores. It has plot area of 2 bigha. It is a freehold property,N/A,"Sector 135, Noida","Highlights :
Newly Constructed",https://www.99acres.com/1-bhk-bedroom-farm-house-for-sale-in-sector-135-noida-34848-sq-ft-spid-I88334812
AI_LISTING,"1 Bedroom Farm house in Sector 135, Noida",N/A,"₹1.5 Cr
₹430 /sqft",34847,"34,847 sqft",1 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,Farm house land available for sale in sector 135 noida. Available at price of rs 1.5 crores. It has plot area of 2 bigha. It is a freehold property,N/A,"Sector 135, Noida","Highlights :
Newly Constructed",https://www.99acres.com/1-bhk-bedroom-farm-house-for-sale-in-sector-135-noida-34848-sq-ft-spid-I88334812
,"1 Bedroom Farm house in Sector 135, Noida",N/A,"₹1.5 Cr
₹430 /sqft",34847,"34,847 sqft",1 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,Farm house land available for sale in sector 135 noida. Available at price of rs 1.5 crores. It has plot area of 2 bigha. It is a freehold property,N/A,"Sector 135, Noida","Highlights :
Newly Constructed",https://www.99acres.com/1-bhk-bedroom-farm-house-for-sale-in-sector-135-noida-34848-sq-ft-spid-I88334812
,"1 Bedroom Farm house in Sector 135, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"Sector 135, Noida",N/A,https://www.99acres.com/1-bhk-bedroom-farm-house-for-sale-in-sector-135-noida-34848-sq-ft-spid-I88334812
,"1 Bedroom Farm house in Sector 135, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"Sector 135, Noida",N/A,https://www.99acres.com/1-bhk-bedroom-farm-house-for-sale-in-sector-135-noida-34848-sq-ft-spid-I88334812
,N/A,N/A,"₹1.5 Cr
₹430 /sqft",34847,"34,847 sqft",1 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Farm house land available for sale in sector 135 noida. Available at price of rs 1.5 crores. It has plot area of 2 bigha. It is a freehold property,N/A,N/A,N/A,N/A
O88437246,"2 BHK Independent Builder Floor in Sector 101, Noida",N/A,"₹50 Lac
₹4,366 /sqft",1080,"1,080 sqft",2 BHK,5 Floor,N/A,Under Construction,N/A,N/A,N/A,N/A,"This property is situated in sec 101.Hardik tower is nice property in sec 101, all facilities are available in this property like lights , fans , modular kitchen, walldrop, pvc , fall ceiling, wallpap",N/A,Equity Hardik Tower 101,"2nd out of 5 Floors
Corner Property
+2",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-equity-hardik-tower-101-sector-101-noida-1145-sq-ft-spid-O88437246
,"2 BHK Independent Builder Floor in Sector 101, Noida",N/A,"₹50 Lac
₹4,366 /sqft",1080,"1,080 sqft",2 BHK,5 Floor,N/A,Under Construction,N/A,N/A,N/A,N/A,"This property is situated in sec 101.Hardik tower is nice property in sec 101, all facilities are available in this property like lights , fans , modular kitchen, walldrop, pvc , fall ceiling, wallpap",N/A,Equity Hardik Tower 101,"2nd out of 5 Floors
Corner Property
+2",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-equity-hardik-tower-101-sector-101-noida-1145-sq-ft-spid-O88437246
AI_LISTING,"2 BHK Independent Builder Floor in Sector 101, Noida",N/A,"₹50 Lac
₹4,366 /sqft",1080,"1,080 sqft",2 BHK,5 Floor,N/A,Under Construction,N/A,N/A,N/A,N/A,"This property is situated in sec 101.Hardik tower is nice property in sec 101, all facilities are available in this property like lights , fans , modular kitchen, walldrop, pvc , fall ceiling, wallpap",N/A,Equity Hardik Tower 101,"2nd out of 5 Floors
Corner Property
+2",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-equity-hardik-tower-101-sector-101-noida-1145-sq-ft-spid-O88437246
,"2 BHK Independent Builder Floor in Sector 101, Noida",N/A,"₹50 Lac
₹4,366 /sqft",1080,"1,080 sqft",2 BHK,5 Floor,N/A,Under Construction,N/A,N/A,N/A,N/A,"This property is situated in sec 101.Hardik tower is nice property in sec 101, all facilities are available in this property like lights , fans , modular kitchen, walldrop, pvc , fall ceiling, wallpap",N/A,Equity Hardik Tower 101,"2nd out of 5 Floors
Corner Property
+2",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-equity-hardik-tower-101-sector-101-noida-1145-sq-ft-spid-O88437246
,"2 BHK Independent Builder Floor in Sector 101, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Equity Hardik Tower 101,N/A,https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-equity-hardik-tower-101-sector-101-noida-1145-sq-ft-spid-O88437246
,"2 BHK Independent Builder Floor in Sector 101, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Equity Hardik Tower 101,N/A,https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-equity-hardik-tower-101-sector-101-noida-1145-sq-ft-spid-O88437246
,"2 BHK Independent Builder Floor in Sector 101, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-equity-hardik-tower-101-sector-101-noida-1145-sq-ft-spid-O88437246
,N/A,N/A,"₹50 Lac
₹4,366 /sqft",1080,"1,080 sqft",2 BHK,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"This property is situated in sec 101.Hardik tower is nice property in sec 101, all facilities are available in this property like lights , fans , modular kitchen, walldrop, pvc , fall ceiling, wallpap",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,"1, 2, 3 BHK Villa, Land in Noida Extension",N/A,"1 BHK Villa
₹51 - 61.2 L",N/A,N/A,3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,Garden,"Vrindavan Garden has 1 BHK Villa, 2 BHK Villa and 3 BHK Villa options to offer in Noida Extension. Prices here start from Rs. 42 L. Park, Gated Community and Paved Compound are some of the popular ame","Ready To Move
1/3
Vrindavan Garden
3.1
NEW BOOKING
1, 2, 3 BHK Villa, Land in Noida Extension
1 BHK Villa
₹51 - 61.2 L
2 BHK Villa
₹71 - 88.75 L
3 BHK Villa
₹85 L - 1.21 Cr
Land
₹42 - 65.63 L
Nearby :
Leelawati Multispeciality Hospital
NH-24
+3

Vrindavan Garden has 1 BHK Villa, 2 BHK Villa and 3 BHK Villa options to offer in Noida Extension. Prices here start from Rs. 42 L. Park, Gated Community and Paved Compound are some of the popular amenities offered in this project. This housing society has 250 units to offer",N/A,"Nearby :
Leelawati Multispeciality Hospital
NH-24
+3",https://www.99acres.com/vrindavan-garden-noida-extension-noida-npxid-r368780
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nearby :
Leelawati Multispeciality Hospital
NH-24
+3",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,1 BHK,N/A,N/A,N/A,N/A,N/A,N/A,Garden,"Vrindavan Garden has 1 BHK Villa, 2 BHK Villa and 3 BHK Villa options to offer in Noida Extension. Prices here start from Rs. 42 L. Park, Gated Community and Paved Compound are some of the popular ame",N/A,N/A,N/A,N/A
H88535322,"Residential land / Plot in B Block Sector-46, Noida",N/A,"₹15 Cr
₹30,968 /sqft",4843,"4,843 sqft",N/A,4 floor,North,Ready to move,N/A,N/A,N/A,N/A,"Looking for a plot in a prime location of noida? This plot in b block sector-46 noida is the best deal for you. It's a 450 sq.M. Super built up area property. Here, a solid foundation can easily withh",N/A,"B Block Sector-46, Noida","Highlights :
North-East Facing
Overlooking Main Road",https://www.99acres.com/residential-land-plot-for-sale-in-b-block-sector-46-noida-538-sq-yard-spid-H88535322
,"Residential land / Plot in B Block Sector-46, Noida",N/A,"₹15 Cr
₹30,968 /sqft",4843,"4,843 sqft",N/A,4 floor,North,Ready to move,N/A,N/A,N/A,N/A,"Looking for a plot in a prime location of noida? This plot in b block sector-46 noida is the best deal for you. It's a 450 sq.M. Super built up area property. Here, a solid foundation can easily withh",N/A,"B Block Sector-46, Noida","Highlights :
North-East Facing
Overlooking Main Road",https://www.99acres.com/residential-land-plot-for-sale-in-b-block-sector-46-noida-538-sq-yard-spid-H88535322
AI_LISTING,"Residential land / Plot in B Block Sector-46, Noida",N/A,"₹15 Cr
₹30,968 /sqft",4843,"4,843 sqft",N/A,4 floor,North,Ready to move,N/A,N/A,N/A,N/A,"Looking for a plot in a prime location of noida? This plot in b block sector-46 noida is the best deal for you. It's a 450 sq.M. Super built up area property. Here, a solid foundation can easily withh",N/A,"B Block Sector-46, Noida","Highlights :
North-East Facing
Overlooking Main Road",https://www.99acres.com/residential-land-plot-for-sale-in-b-block-sector-46-noida-538-sq-yard-spid-H88535322
,"Residential land / Plot in B Block Sector-46, Noida",N/A,"₹15 Cr
₹30,968 /sqft",4843,"4,843 sqft",N/A,4 floor,North,Ready to move,N/A,N/A,N/A,N/A,"Looking for a plot in a prime location of noida? This plot in b block sector-46 noida is the best deal for you. It's a 450 sq.M. Super built up area property. Here, a solid foundation can easily withh",N/A,"B Block Sector-46, Noida","Highlights :
North-East Facing
Overlooking Main Road",https://www.99acres.com/residential-land-plot-for-sale-in-b-block-sector-46-noida-538-sq-yard-spid-H88535322
,"Residential land / Plot in B Block Sector-46, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"B Block Sector-46, Noida",N/A,https://www.99acres.com/residential-land-plot-for-sale-in-b-block-sector-46-noida-538-sq-yard-spid-H88535322
,"Residential land / Plot in B Block Sector-46, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"B Block Sector-46, Noida",N/A,https://www.99acres.com/residential-land-plot-for-sale-in-b-block-sector-46-noida-538-sq-yard-spid-H88535322
,"Residential land / Plot in B Block Sector-46, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.99acres.com/residential-land-plot-for-sale-in-b-block-sector-46-noida-538-sq-yard-spid-H88535322
,N/A,N/A,"₹15 Cr
₹30,968 /sqft",4843,"4,843 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
North-East Facing
Overlooking Main Road",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
North-East Facing
Overlooking Main Road",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,N/A,4 floor,N/A,N/A,N/A,N/A,N/A,N/A,"Looking for a plot in a prime location of noida? This plot in b block sector-46 noida is the best deal for you. It's a 450 sq.M. Super built up area property. Here, a solid foundation can easily withh",N/A,N/A,N/A,N/A
,"2, 3 BHK Apartment in Noida Extension",N/A,"2 BHK Apartment
₹44 - 44.91 L",1584,"1,584 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"Twin Celestial by Ambesten Homes, one of the known housing societes in Greater Noida, brings classic yet modern 2,3 BHK apartments in Noida Extension. This society offers apartments in the price range","Ready To Move
1/9
Twin Celestial by Ambesten Homes
3.6
NEW BOOKING
2, 3 BHK Apartment in Noida Extension
2 BHK Apartment
₹44 - 44.91 L
3 BHK Apartment
₹55 - 75.1 L
Nearby :
R.L International School
Ace City Square
+3

Twin Celestial by Ambesten Homes, one of the known housing societes in Greater Noida, brings classic yet modern 2,3 BHK apartments in Noida Extension. This society offers apartments in the price range of Rs. 44 - 75.1 L. Twin Celestial by Ambesten Homes apartments are available in multiples sizes, ranging from 776 - 1,584 sqft CARPET area. The property options in this society are Ready To Move",N/A,"Nearby :
R.L International School
Ace City Square
+3",https://www.99acres.com/twin-celestial-by-ambesten-homes-noida-extension-noida-npxid-r401978
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nearby :
R.L International School
Ace City Square
+3",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nearby :,N/A
srp_tuple_description,N/A,N/A,N/A,1584,"1,584 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"Twin Celestial by Ambesten Homes, one of the known housing societes in Greater Noida, brings classic yet modern 2,3 BHK apartments in Noida Extension. This society offers apartments in the price range",N/A,N/A,N/A,N/A
N87429826,"3 BHK Flat in Sector 150, Noida",N/A,"₹2.45 Cr
₹11,694 /sqft",2095,"2,095 sqft",3 BHK,22 floor,East,Ready to move,N/A,3 balcon,N/A,N/A,Looking for a 3 bhk property for sale in noida? Buy this 3 bhk flat in ace golfshire that is situated in sector 150 noida. The flat is east-Facing. The flat is over 2095 sq.Ft. Super built up area and,N/A,ACE Golfshire,"Highlights :
East Facing
Gated Society
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ace-golfshire-sector-150-noida-2095-sq-ft-spid-N87429826
,"3 BHK Flat in Sector 150, Noida",N/A,"₹2.45 Cr
₹11,694 /sqft",2095,"2,095 sqft",3 BHK,22 floor,East,Ready to move,N/A,3 balcon,N/A,N/A,Looking for a 3 bhk property for sale in noida? Buy this 3 bhk flat in ace golfshire that is situated in sector 150 noida. The flat is east-Facing. The flat is over 2095 sq.Ft. Super built up area and,N/A,ACE Golfshire,"Highlights :
East Facing
Gated Society
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ace-golfshire-sector-150-noida-2095-sq-ft-spid-N87429826
