property_id,property_name,rating,price,area,area_with_type,configuration,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,society,address,nearby_location,link
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q88554472,"Studio Apartments / 1 RK Flats in Sector 168, Noida",N/A,"₹65 Lac
₹12,845 /sqft",506,506 sqft,1 BHK,N/A,N/A,Ready to move,Semi-Furnished,N/A,N/A,N/A,"1rk (Studio) units in nimbus the golden palm, sector 168, noida, are high-Demand, 345-565 sq. Ft. Ready-To-Move apartments popular for their strategic location on the noida expressway, proximity to it",,The Golden Palm,N/A,https://www.99acres.com/studio-apartment-flat-for-sale-in-the-golden-palm-sector-168-noida-506-sq-ft-spid-Q88554472
,"Studio Apartments / 1 RK Flats in Sector 168, Noida",N/A,"₹65 Lac
₹12,845 /sqft",506,506 sqft,1 BHK,N/A,N/A,Ready to move,Semi-Furnished,N/A,N/A,N/A,"1rk (Studio) units in nimbus the golden palm, sector 168, noida, are high-Demand, 345-565 sq. Ft. Ready-To-Move apartments popular for their strategic location on the noida expressway, proximity to it",,The Golden Palm,N/A,https://www.99acres.com/studio-apartment-flat-for-sale-in-the-golden-palm-sector-168-noida-506-sq-ft-spid-Q88554472
PREMIUM_LISTING,"Studio Apartments / 1 RK Flats in Sector 168, Noida",N/A,"₹65 Lac
₹12,845 /sqft",506,506 sqft,1 BHK,N/A,N/A,Ready to move,Semi-Furnished,N/A,N/A,N/A,"1rk (Studio) units in nimbus the golden palm, sector 168, noida, are high-Demand, 345-565 sq. Ft. Ready-To-Move apartments popular for their strategic location on the noida expressway, proximity to it",,The Golden Palm,N/A,https://www.99acres.com/studio-apartment-flat-for-sale-in-the-golden-palm-sector-168-noida-506-sq-ft-spid-Q88554472
,"Studio Apartments / 1 RK Flats in Sector 168, Noida",N/A,"₹65 Lac
₹12,845 /sqft",506,506 sqft,1 BHK,N/A,N/A,Ready to move,Semi-Furnished,N/A,N/A,N/A,"1rk (Studio) units in nimbus the golden palm, sector 168, noida, are high-Demand, 345-565 sq. Ft. Ready-To-Move apartments popular for their strategic location on the noida expressway, proximity to it",N/A,The Golden Palm,N/A,https://www.99acres.com/studio-apartment-flat-for-sale-in-the-golden-palm-sector-168-noida-506-sq-ft-spid-Q88554472
,"Studio Apartments / 1 RK Flats in Sector 168, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,The Golden Palm,N/A,https://www.99acres.com/studio-apartment-flat-for-sale-in-the-golden-palm-sector-168-noida-506-sq-ft-spid-Q88554472
,"Studio Apartments / 1 RK Flats in Sector 168, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,The Golden Palm,N/A,https://www.99acres.com/studio-apartment-flat-for-sale-in-the-golden-palm-sector-168-noida-506-sq-ft-spid-Q88554472
,"Studio Apartments / 1 RK Flats in Sector 168, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.99acres.com/studio-apartment-flat-for-sale-in-the-golden-palm-sector-168-noida-506-sq-ft-spid-Q88554472
,N/A,N/A,"₹65 Lac
₹12,845 /sqft",506,506 sqft,1 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,565,565 sq. Ft,N/A,N/A,N/A,N/A,Semi-Furnished,N/A,N/A,N/A,"1rk (Studio) units in nimbus the golden palm, sector 168, noida, are high-Demand, 345-565 sq. Ft. Ready-To-Move apartments popular for their strategic location on the noida expressway, proximity to it",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
B88062104,"2 BHK Flat in Sector 75, Noida",N/A,"₹1.6 Cr
₹13,502 /sqft",1185,"1,185 sqft",2 BHK,N/A,North,Ready to move,N/A,3 balcon,N/A,N/A,Maxblis white house is one of the most popular destination for buying apartments/ flats in sector 75 noida. You too can be a part of this society by purchasing this 2 bhk flat here. This property face,N/A,Maxblis White House,"Highlights :
North-East Facing
Sector 50 within 250m
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1185-sq-ft-spid-B88062104
,"2 BHK Flat in Sector 75, Noida",N/A,"₹1.6 Cr
₹13,502 /sqft",1185,"1,185 sqft",2 BHK,N/A,North,Ready to move,N/A,3 balcon,N/A,N/A,Maxblis white house is one of the most popular destination for buying apartments/ flats in sector 75 noida. You too can be a part of this society by purchasing this 2 bhk flat here. This property face,N/A,Maxblis White House,"Highlights :
North-East Facing
Sector 50 within 250m
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1185-sq-ft-spid-B88062104
AI_LISTING,"2 BHK Flat in Sector 75, Noida",N/A,"₹1.6 Cr
₹13,502 /sqft",1185,"1,185 sqft",2 BHK,N/A,North,Ready to move,N/A,3 balcon,N/A,N/A,Maxblis white house is one of the most popular destination for buying apartments/ flats in sector 75 noida. You too can be a part of this society by purchasing this 2 bhk flat here. This property face,N/A,Maxblis White House,"Highlights :
North-East Facing
Sector 50 within 250m
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1185-sq-ft-spid-B88062104
,"2 BHK Flat in Sector 75, Noida",N/A,"₹1.6 Cr
₹13,502 /sqft",1185,"1,185 sqft",2 BHK,N/A,North,Ready to move,N/A,3 balcon,N/A,N/A,Maxblis white house is one of the most popular destination for buying apartments/ flats in sector 75 noida. You too can be a part of this society by purchasing this 2 bhk flat here. This property face,N/A,Maxblis White House,"Highlights :
North-East Facing
Sector 50 within 250m
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1185-sq-ft-spid-B88062104
,"2 BHK Flat in Sector 75, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Maxblis White House,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1185-sq-ft-spid-B88062104
,"2 BHK Flat in Sector 75, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Maxblis White House,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maxblis-white-house-sector-75-noida-1185-sq-ft-spid-B88062104
,N/A,N/A,"₹1.6 Cr
₹13,502 /sqft",1185,"1,185 sqft",2 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
North-East Facing
Sector 50 within 250m
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
North-East Facing
Sector 50 within 250m
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
srp_tuple_description,N/A,N/A,N/A,1185,1185 sq.Ft,2 bhk,N/A,East,N/A,N/A,3 balcon,N/A,N/A,Maxblis white house is one of the most popular destination for buying apartments/ flats in sector 75 noida. You too can be a part of this society by purchasing this 2 bhk flat here. This property face,N/A,N/A,N/A,N/A
D87550576,"Residential land / Plot in Sector 39, Noida",N/A,"₹7.5 Cr
₹22,845 /sqft",3282,"3,282 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,This plot for sale in sector 39 noida. This plot is completion done and one time lease rent paid. This plot is near by golf course and metro station . All facilities are available around this sector .,N/A,"Sector 39, Noida","Highlights :
Rain Water Harvesting",https://www.99acres.com/residential-land-plot-for-sale-in-sector-39-noida-365-sq-yard-spid-D87550576
,"Residential land / Plot in Sector 39, Noida",N/A,"₹7.5 Cr
₹22,845 /sqft",3282,"3,282 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,This plot for sale in sector 39 noida. This plot is completion done and one time lease rent paid. This plot is near by golf course and metro station . All facilities are available around this sector .,N/A,"Sector 39, Noida","Highlights :
Rain Water Harvesting",https://www.99acres.com/residential-land-plot-for-sale-in-sector-39-noida-365-sq-yard-spid-D87550576
,"Residential land / Plot in Sector 39, Noida",N/A,"₹7.5 Cr
₹22,845 /sqft",3282,"3,282 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,This plot for sale in sector 39 noida. This plot is completion done and one time lease rent paid. This plot is near by golf course and metro station . All facilities are available around this sector .,N/A,"Sector 39, Noida","Highlights :
Rain Water Harvesting",https://www.99acres.com/residential-land-plot-for-sale-in-sector-39-noida-365-sq-yard-spid-D87550576
,"Residential land / Plot in Sector 39, Noida",N/A,"₹7.5 Cr
₹22,845 /sqft",3282,"3,282 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,This plot for sale in sector 39 noida. This plot is completion done and one time lease rent paid. This plot is near by golf course and metro station . All facilities are available around this sector .,N/A,"Sector 39, Noida","Highlights :
Rain Water Harvesting",https://www.99acres.com/residential-land-plot-for-sale-in-sector-39-noida-365-sq-yard-spid-D87550576
,"Residential land / Plot in Sector 39, Noida",N/A,"₹7.5 Cr
₹22,845 /sqft",3282,"3,282 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,This plot for sale in sector 39 noida. This plot is completion done and one time lease rent paid. This plot is near by golf course and metro station . All facilities are available around this sector .,N/A,"Sector 39, Noida","Highlights :
Rain Water Harvesting",https://www.99acres.com/residential-land-plot-for-sale-in-sector-39-noida-365-sq-yard-spid-D87550576
,"Residential land / Plot in Sector 39, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"Sector 39, Noida",N/A,https://www.99acres.com/residential-land-plot-for-sale-in-sector-39-noida-365-sq-yard-spid-D87550576
,"Residential land / Plot in Sector 39, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"Sector 39, Noida",N/A,https://www.99acres.com/residential-land-plot-for-sale-in-sector-39-noida-365-sq-yard-spid-D87550576
,N/A,N/A,"₹7.5 Cr
₹22,845 /sqft",3282,"3,282 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,This plot for sale in sector 39 noida. This plot is completion done and one time lease rent paid. This plot is near by golf course and metro station . All facilities are available around this sector .,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
J88165066,"2 BHK Flat in Sector 150, Noida",N/A,"₹1.35 Cr
₹12,328 /sqft",1095,"1,095 sqft",2 BHK,N/A,East,Ready to move,N/A,3 balcon,N/A,N/A,"Check out this 2 bhk apartment for sale in ace parkway, a popular residential project that houses in-Demand flats in sector 150 noida. The flat is east-Facing. Constructed on a super built up area of ",N/A,ACE Parkway,"Highlights :
East Facing
Gated Society
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-1095-sq-ft-spid-J88165066
,"2 BHK Flat in Sector 150, Noida",N/A,"₹1.35 Cr
₹12,328 /sqft",1095,"1,095 sqft",2 BHK,N/A,East,Ready to move,N/A,3 balcon,N/A,N/A,"Check out this 2 bhk apartment for sale in ace parkway, a popular residential project that houses in-Demand flats in sector 150 noida. The flat is east-Facing. Constructed on a super built up area of ",N/A,ACE Parkway,"Highlights :
East Facing
Gated Society
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-1095-sq-ft-spid-J88165066
AI_LISTING,"2 BHK Flat in Sector 150, Noida",N/A,"₹1.35 Cr
₹12,328 /sqft",1095,"1,095 sqft",2 BHK,N/A,East,Ready to move,N/A,3 balcon,N/A,N/A,"Check out this 2 bhk apartment for sale in ace parkway, a popular residential project that houses in-Demand flats in sector 150 noida. The flat is east-Facing. Constructed on a super built up area of ",N/A,ACE Parkway,"Highlights :
East Facing
Gated Society
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-1095-sq-ft-spid-J88165066
,"2 BHK Flat in Sector 150, Noida",N/A,"₹1.35 Cr
₹12,328 /sqft",1095,"1,095 sqft",2 BHK,N/A,East,Ready to move,N/A,3 balcon,N/A,N/A,"Check out this 2 bhk apartment for sale in ace parkway, a popular residential project that houses in-Demand flats in sector 150 noida. The flat is east-Facing. Constructed on a super built up area of ",N/A,ACE Parkway,"Highlights :
East Facing
Gated Society
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-1095-sq-ft-spid-J88165066
,"2 BHK Flat in Sector 150, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ACE Parkway,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-1095-sq-ft-spid-J88165066
,"2 BHK Flat in Sector 150, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ACE Parkway,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-1095-sq-ft-spid-J88165066
,N/A,N/A,"₹1.35 Cr
₹12,328 /sqft",1095,"1,095 sqft",2 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,1095,1095 sq.Ft,2 bhk,N/A,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"Check out this 2 bhk apartment for sale in ace parkway, a popular residential project that houses in-Demand flats in sector 150 noida. The flat is east-Facing. Constructed on a super built up area of ",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T87430488,"3 BHK Flat in Sector 150, Noida",N/A,"₹1.9 Cr
₹13,620 /sqft",1395,"1,395 sqft",3 BHK,17th floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"This beautiful 3 bhk flat in sector 150 noida is situated in ace parkway, one of the popular residential society in noida. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 3 balconie",N/A,ACE Parkway,"Highlights :
Gated Society
Overlooking Main Road
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-1395-sq-ft-spid-T87430488
,"3 BHK Flat in Sector 150, Noida",N/A,"₹1.9 Cr
₹13,620 /sqft",1395,"1,395 sqft",3 BHK,17th floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"This beautiful 3 bhk flat in sector 150 noida is situated in ace parkway, one of the popular residential society in noida. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 3 balconie",N/A,ACE Parkway,"Highlights :
Gated Society
Overlooking Main Road
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-1395-sq-ft-spid-T87430488
AI_LISTING,"3 BHK Flat in Sector 150, Noida",N/A,"₹1.9 Cr
₹13,620 /sqft",1395,"1,395 sqft",3 BHK,17th floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"This beautiful 3 bhk flat in sector 150 noida is situated in ace parkway, one of the popular residential society in noida. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 3 balconie",N/A,ACE Parkway,"Highlights :
Gated Society
Overlooking Main Road
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-1395-sq-ft-spid-T87430488
,"3 BHK Flat in Sector 150, Noida",N/A,"₹1.9 Cr
₹13,620 /sqft",1395,"1,395 sqft",3 BHK,17th floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"This beautiful 3 bhk flat in sector 150 noida is situated in ace parkway, one of the popular residential society in noida. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 3 balconie",N/A,ACE Parkway,"Highlights :
Gated Society
Overlooking Main Road
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-1395-sq-ft-spid-T87430488
,"3 BHK Flat in Sector 150, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ACE Parkway,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-1395-sq-ft-spid-T87430488
,"3 BHK Flat in Sector 150, Noida",N/A,N/A,N/A,N/A,3 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,ACE Parkway,N/A,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ace-parkway-sector-150-noida-1395-sq-ft-spid-T87430488
,N/A,N/A,"₹1.9 Cr
₹13,620 /sqft",1395,"1,395 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
Gated Society
Overlooking Main Road
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
Gated Society
Overlooking Main Road
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
srp_tuple_description,N/A,N/A,N/A,1395,1395 sq.Ft,3 bhk,17th floor,N/A,Ready to move,N/A,3 balcon,N/A,N/A,"This beautiful 3 bhk flat in sector 150 noida is situated in ace parkway, one of the popular residential society in noida. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 3 balconie",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
R78533183,"Residential land / Plot in Sector 93 B, Noida",N/A,"₹13 Cr
₹26,839 /sqft",4843,"4,843 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,450 sq mt green belt facing residential plot for sale in sector 93b,N/A,"Sector 93 B, Noida",N/A,https://www.99acres.com/residential-land-plot-for-sale-in-sector-93-b-noida-538-sq-yard-r5-spid-R78533183
,"Residential land / Plot in Sector 93 B, Noida",N/A,"₹13 Cr
₹26,839 /sqft",4843,"4,843 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,450 sq mt green belt facing residential plot for sale in sector 93b,N/A,"Sector 93 B, Noida",N/A,https://www.99acres.com/residential-land-plot-for-sale-in-sector-93-b-noida-538-sq-yard-r5-spid-R78533183
AI_LISTING,"Residential land / Plot in Sector 93 B, Noida",N/A,"₹13 Cr
₹26,839 /sqft",4843,"4,843 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,450 sq mt green belt facing residential plot for sale in sector 93b,N/A,"Sector 93 B, Noida",N/A,https://www.99acres.com/residential-land-plot-for-sale-in-sector-93-b-noida-538-sq-yard-r5-spid-R78533183
,"Residential land / Plot in Sector 93 B, Noida",N/A,"₹13 Cr
₹26,839 /sqft",4843,"4,843 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,450 sq mt green belt facing residential plot for sale in sector 93b,N/A,"Sector 93 B, Noida",N/A,https://www.99acres.com/residential-land-plot-for-sale-in-sector-93-b-noida-538-sq-yard-r5-spid-R78533183
,"Residential land / Plot in Sector 93 B, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"Sector 93 B, Noida",N/A,https://www.99acres.com/residential-land-plot-for-sale-in-sector-93-b-noida-538-sq-yard-r5-spid-R78533183
,"Residential land / Plot in Sector 93 B, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"Sector 93 B, Noida",N/A,https://www.99acres.com/residential-land-plot-for-sale-in-sector-93-b-noida-538-sq-yard-r5-spid-R78533183
,N/A,N/A,"₹13 Cr
₹26,839 /sqft",4843,"4,843 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,450 sq mt green belt facing residential plot for sale in sector 93b,N/A,N/A,N/A,N/A
W87740252,"4 BHK Flat in Sector 137, Noida",N/A,"₹2.7 Cr
₹11,868 /sqft",2275,"2,275 sqft",4 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"Supertech ecociti Is a ready-To-Move-In residential project in sector 137, noida, known for its eco-Friendly design and proximity to the noida-Greater noida expressway and the sector 137 metro station",N/A,Supertech Ecociti,"Highlights :
Gated Society
Overlooking Park
+2",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-supertech-ecociti-sector-137-noida-2275-sq-ft-spid-W87740252
,"4 BHK Flat in Sector 137, Noida",N/A,"₹2.7 Cr
₹11,868 /sqft",2275,"2,275 sqft",4 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,"Supertech ecociti Is a ready-To-Move-In residential project in sector 137, noida, known for its eco-Friendly design and proximity to the noida-Greater noida expressway and the sector 137 metro station",N/A,Supertech Ecociti,"Highlights :
Gated Society
Overlooking Park
+2",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-supertech-ecociti-sector-137-noida-2275-sq-ft-spid-W87740252
